cell_id,year,center_lat_x,center_lon,requested_oisst_lat,requested_oisst_lon,annual_mean_sst,annual_max_sst,oisst_observed_weeks,hot_weeks_p90,annual_mean_sst_anomaly,annual_max_sst_anomaly,winter_mean_sst,winter_mean_sst_anomaly,summer_mean_sst,summer_mean_sst_anomaly,oisst_source_lat,oisst_source_lon,oisst_source_distance_km,lag1_annual_mean_sst_anomaly,lag1_hot_weeks_p90,center_lat_y,region_group,upwelling_supported,upwelling_lat_bin,annual_mean_cuti,cuti_anomaly,winter_mean_cuti,winter_cuti_anomaly,spring_mean_cuti,spring_cuti_anomaly,upwelling_season_mean_cuti,upwelling_season_cuti_anomaly,annual_mean_beuti,beuti_anomaly,winter_mean_beuti,winter_beuti_anomaly,spring_mean_beuti,spring_beuti_anomaly,upwelling_season_mean_beuti,upwelling_season_beuti_anomaly,lag1_cuti_anomaly,lag1_beuti_anomaly
westcoast_0002,2022,48.34552737936016,-124.62911792983404,48.375,-124.625,9.791794712726887,12.50833225250244,52.0,0.0,-0.5781829358877388,-1.3405561901274208,8.217692301823543,-0.20154340770800516,11.412050907428448,-0.9283896221158887,48.375,-124.625,0.0,0.01505425325844989,5.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0002,2023,48.34552737936016,-124.62911792983404,48.375,-124.625,10.10641502884199,13.414999961853027,53.0,1.0,-0.2635626197726353,-0.43388848077683306,8.30999990609976,-0.10923580343178863,11.053076597360464,-1.2873639321838724,48.375,-124.625,0.0,-0.5781829358877388,0.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0002,2024,48.34552737936016,-124.62911792983404,48.375,-124.625,10.116570289318378,11.789999961853027,52.0,0.0,-0.25340735929624714,-2.058888480776833,9.707820305457481,1.2885845959259328,10.909871541536772,-1.4305689880075647,48.375,-124.625,0.0,-0.2635626197726353,1.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0002,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1984,48.34552737936016,-124.52547625172193,48.375,-124.625,9.765754537762335,12.64833164215088,53.0,0.0,-0.6042231108522902,-1.2005568004789797,8.453717818626991,0.03448210909544258,10.883213928767614,-1.457226600776723,48.375,-124.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1985,48.34552737936016,-124.52547625172193,48.375,-124.625,9.500288183872517,13.005000114440918,52.0,2.0,-0.869689464742109,-0.8438883281889424,7.416666507720947,-1.0025692018106014,11.989102290226864,-0.35133823931747266,48.375,-124.625,0.0,-0.6042231108522902,0.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1986,48.34552737936016,-124.52547625172193,48.375,-124.625,10.00384586590987,12.450000762939451,52.0,0.0,-0.36613178270475544,-1.398887679690409,8.431025321667011,0.01178961213546259,11.462820273179274,-0.8776202563650628,48.375,-124.625,0.0,-0.869689464742109,2.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1987,48.34552737936016,-124.52547625172193,48.375,-124.625,9.960736953295195,11.94333267211914,52.0,0.0,-0.40924069531943097,-1.9055557705107198,8.627692002516527,0.20845629298497848,10.983846004192646,-1.3565945253516905,48.375,-124.625,0.0,-0.36613178270475544,0.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1988,48.34552737936016,-124.52547625172193,48.375,-124.625,9.929262628922096,12.12166690826416,52.0,0.0,-0.44071501969252935,-1.7272215343657003,8.11974360392644,-0.2994921056051094,11.210640613849346,-1.1297999156949903,48.375,-124.625,0.0,-0.40924069531943097,0.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1989,48.34552737936016,-124.52547625172193,48.375,-124.625,9.84144629172559,14.139999389648438,53.0,4.0,-0.5285313568890349,0.2911109470185771,7.076281877664419,-1.3429538318671295,12.194102140573355,-0.14633838897098173,48.375,-124.625,0.0,-0.44071501969252935,0.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1990,48.34552737936016,-124.52547625172193,48.375,-124.625,10.6032690176597,15.074999809265137,52.0,11.0,0.23329136904507486,1.2261113666352763,8.149999817212423,-0.26923589231912537,13.545951979500908,1.2055114499565711,48.375,-124.625,0.0,-0.5285313568890349,4.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1991,48.34552737936016,-124.52547625172193,48.375,-124.625,9.696249805963957,13.470000267028809,52.0,3.0,-0.6737278426506688,-0.3788881756010518,7.5715383016146145,-0.8476974079169342,12.105512545658993,-0.23492798388534375,48.375,-124.625,0.0,0.23329136904507486,11.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1992,48.34552737936016,-124.52547625172193,48.375,-124.625,10.83570477595696,15.143332481384276,52.0,7.0,0.4657271273423351,1.2944440387544152,9.422692152170034,1.0034564426384858,12.642691758962778,0.3022512294184416,48.375,-124.625,0.0,-0.6737278426506688,3.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1993,48.34552737936016,-124.52547625172193,48.375,-124.625,10.441986955129183,14.923332214355469,52.0,9.0,0.07200930651455728,1.0744437717256083,7.793076808636005,-0.6261589008955433,12.455384401174692,0.11494387163035569,48.375,-124.625,0.0,0.4657271273423351,7.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1994,48.34552737936016,-124.52547625172193,48.375,-124.625,10.779583013974703,15.833333015441896,52.0,10.0,0.4096053653600773,1.984444572812036,8.564102319570688,0.1448666100391396,13.506922648503231,1.1664821189588945,48.375,-124.625,0.0,0.07200930651455728,9.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1995,48.34552737936016,-124.52547625172193,48.375,-124.625,10.991823664251363,14.251667022705078,53.0,10.0,0.6218460156367378,0.4027785800752177,8.820128000699556,0.40089229116800773,13.184230437645546,0.8437899081012095,48.375,-124.625,0.0,0.4096053653600773,10.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1996,48.34552737936016,-124.52547625172193,48.375,-124.625,10.42304466320918,13.871665954589844,52.0,4.0,0.05306701459455532,0.022777511959983343,8.79551285963792,0.37627715010637175,12.224999501154972,-0.11544102838936432,48.375,-124.625,0.0,0.6218460156367378,10.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1997,48.34552737936016,-124.52547625172193,48.375,-124.625,11.473942133096548,16.106666564941406,52.0,21.0,1.1039644844819225,2.257778122311546,8.262820463914137,-0.1564152456174117,14.189871347867525,1.8494308183231887,48.375,-124.625,0.0,0.05306701459455532,4.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1998,48.34552737936016,-124.52547625172193,48.375,-124.625,11.59346122925098,15.626666069030762,52.0,10.0,1.2234835806363549,1.7777776264009013,10.342692375183105,1.9234566656515568,13.669102008526142,1.3286614789818056,48.375,-124.625,0.0,1.1039644844819225,21.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,1999,48.34552737936016,-124.52547625172193,48.375,-124.625,10.18147414464217,13.729999542236328,52.0,3.0,-0.18850350397245563,-0.11888890039353228,8.345256401942326,-0.073979307589223,12.162948241600624,-0.1774922879437124,48.375,-124.625,0.0,1.2234835806363549,10.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2000,48.34552737936016,-124.52547625172193,48.375,-124.625,10.366792291965124,13.371665954589844,53.0,3.0,-0.0031853566495012586,-0.47722248804001666,8.438589499546932,0.01935379001538351,12.511410273038424,0.1709697434940871,48.375,-124.625,0.0,-0.18850350397245563,3.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2001,48.34552737936016,-124.52547625172193,48.375,-124.625,10.091153502464294,13.4350004196167,52.0,2.0,-0.27882414615033113,-0.4138880230131612,8.253055294354757,-0.16618041517679139,11.990475722721644,-0.34996480682269215,48.375,-124.625,0.0,-0.0031853566495012586,3.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2002,48.34552737936016,-124.52547625172193,48.375,-124.625,10.029903659453758,12.929999351501465,52.0,3.0,-0.3400739891608673,-0.9188890911283956,8.013974226438082,-0.4052614830934669,11.72884596311129,-0.6115945664330464,48.375,-124.625,0.0,-0.27882414615033113,2.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2003,48.34552737936016,-124.52547625172193,48.375,-124.625,10.672435613778921,13.724998474121094,52.0,3.0,0.3024579651642956,-0.12388996850876666,9.438333071195162,1.0190973616636132,12.211153470552885,-0.12928705899145143,48.375,-124.625,0.0,-0.3400739891608673,3.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2004,48.34552737936016,-124.52547625172193,48.375,-124.625,10.587371688622694,13.024998664855955,52.0,5.0,0.2173940400080685,-0.8238897777739052,8.467051175924448,0.04781546639289935,12.296025569622334,-0.04441495992200295,48.375,-124.625,0.0,0.3024579651642956,3.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2005,48.34552737936016,-124.52547625172193,48.375,-124.625,10.59894203222715,13.408332824707031,52.0,4.0,0.22896438361252436,-0.44055561792282916,8.8951279933636,0.4758922838320512,11.57935854104849,-0.761081988495846,48.375,-124.625,0.0,0.2173940400080685,5.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2006,48.34552737936016,-124.52547625172193,48.375,-124.625,10.16047137638308,13.283332824707031,53.0,1.0,-0.20950627223154505,-0.5655556179228292,8.91423042003925,0.49499471050770083,11.498845760638897,-0.8415947689054395,48.375,-124.625,0.0,0.22896438361252436,4.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2007,48.34552737936016,-124.52547625172193,48.375,-124.625,9.967916387778063,15.191665649414062,52.0,2.0,-0.4020612608365628,1.342777206784202,8.338194131851196,-0.08104157768035236,11.767975875309535,-0.5724646542348015,48.375,-124.625,0.0,-0.20950627223154505,1.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2008,48.34552737936016,-124.52547625172193,48.375,-124.625,9.437211375970106,12.091667175292969,52.0,0.0,-0.9327662726445194,-1.7572212673368917,7.655512699714074,-0.7637230098174745,11.208333088801457,-1.13210744074288,48.375,-124.625,0.0,-0.4020612608365628,2.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2009,48.34552737936016,-124.52547625172193,48.375,-124.625,9.849390846032362,12.853333473205566,52.0,1.0,-0.5205868025822635,-0.995554969424294,7.566410101377047,-0.852825608154502,11.780769128065844,-0.5596714014784929,48.375,-124.625,0.0,-0.9327662726445194,0.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2010,48.34552737936016,-124.52547625172193,48.375,-124.625,10.578525469853329,13.061665534973145,52.0,1.0,0.20854782123870308,-0.7872229076567159,9.51538452735314,1.0961488178215912,11.24730763068566,-1.093132898858677,48.375,-124.625,0.0,-0.5205868025822635,1.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2011,48.34552737936016,-124.52547625172193,48.375,-124.625,9.785897273283739,13.35333251953125,52.0,1.0,-0.5840803753308865,-0.4955559230986104,8.084358802208534,-0.33487690732301445,11.32717910179725,-1.0132614277470857,48.375,-124.625,0.0,0.20854782123870308,1.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2012,48.34552737936016,-124.52547625172193,48.375,-124.625,9.922829897898549,13.25999927520752,53.0,1.0,-0.44714775071607704,-0.5888891674223409,7.6256405757023735,-0.7935951338291751,11.542142595563616,-0.7982979339807201,48.375,-124.625,0.0,-0.5840803753308865,1.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2013,48.34552737936016,-124.52547625172193,48.375,-124.625,10.03121777681204,14.950000762939451,52.0,6.0,-0.33875987180258527,1.101112320309591,7.865128040313721,-0.554107669217828,12.403204771188589,0.06276424164425265,48.375,-124.625,0.0,-0.44714775071607704,1.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2014,48.34552737936016,-124.52547625172193,48.375,-124.625,10.93003187729762,14.716666221618652,52.0,8.0,0.5600542286829953,0.8677777789887919,8.046281851254976,-0.37295385827657235,12.06012799189641,-0.2803125376479265,48.375,-124.625,0.0,-0.33875987180258527,6.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2015,48.34552737936016,-124.52547625172193,48.375,-124.625,11.318653730245737,13.746665954589844,52.0,9.0,0.9486760816311115,-0.10222248804001666,9.96256395486685,1.5433282453353012,12.88602535541241,0.5455848258680742,48.375,-124.625,0.0,0.5600542286829953,8.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2016,48.34552737936016,-124.52547625172193,48.375,-124.625,11.361249666947584,13.388333320617676,52.0,7.0,0.9912720183329586,-0.4605551220121846,9.890897384056679,1.47166167452513,12.495897146371695,0.15545661682735812,48.375,-124.625,0.0,0.9486760816311115,9.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2017,48.34552737936016,-124.52547625172193,48.375,-124.625,10.501666527874065,13.248332977294922,53.0,4.0,0.13168887925943906,-0.6005554653349385,8.444487168238712,0.02525145870716372,12.149743226858286,-0.19069730268605056,48.375,-124.625,0.0,0.9912720183329586,7.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2018,48.34552737936016,-124.52547625172193,48.375,-124.625,10.6965381365556,13.179999351501465,52.0,2.0,0.3265604879409736,-0.6688890911283956,8.844721873601278,0.4254861640697296,12.249642644609724,-0.09079788493461294,48.375,-124.625,0.0,0.13168887925943906,4.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2019,48.34552737936016,-124.52547625172193,48.375,-124.625,10.751954894799452,15.165000915527344,52.0,12.0,0.3819772461848263,1.3161124728974833,8.913461428422194,0.4942257188906449,13.227050927969126,0.8866103984247893,48.375,-124.625,0.0,0.3265604879409736,2.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2020,48.34552737936016,-124.52547625172193,48.375,-124.625,10.523781849787785,13.68000030517578,52.0,3.0,0.15380420117315907,-0.16888813745408093,8.544999856215258,0.12576414668370894,12.195128147418682,-0.14531238212565434,48.375,-124.625,0.0,0.3819772461848263,12.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2021,48.34552737936016,-124.52547625172193,48.375,-124.625,10.385031901873075,13.963333129882812,52.0,5.0,0.01505425325844989,0.1144446872529521,8.909230378957895,0.4899946694263466,11.95525624201848,-0.3851842875258562,48.375,-124.625,0.0,0.15380420117315907,3.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2022,48.34552737936016,-124.52547625172193,48.375,-124.625,9.791794712726887,12.50833225250244,52.0,0.0,-0.5781829358877388,-1.3405561901274208,8.217692301823543,-0.20154340770800516,11.412050907428448,-0.9283896221158887,48.375,-124.625,0.0,0.01505425325844989,5.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2023,48.34552737936016,-124.52547625172193,48.375,-124.625,10.10641502884199,13.414999961853027,53.0,1.0,-0.2635626197726353,-0.43388848077683306,8.30999990609976,-0.10923580343178863,11.053076597360464,-1.2873639321838724,48.375,-124.625,0.0,-0.5781829358877388,0.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2024,48.34552737936016,-124.52547625172193,48.375,-124.625,10.116570289318378,11.789999961853027,52.0,0.0,-0.25340735929624714,-2.058888480776833,9.707820305457481,1.2885845959259328,10.909871541536772,-1.4305689880075647,48.375,-124.625,0.0,-0.2635626197726353,1.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0003,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1984,48.34552737936016,-124.42183457360976,48.375,-124.375,9.428741922918356,11.925000190734863,53.0,0.0,-0.6613648999280279,-1.787697882879348,8.369999958918644,0.20121147504510617,10.382261616843087,-1.7104435174144559,48.375,-124.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1985,48.34552737936016,-124.42183457360976,48.375,-124.375,9.227724176186781,12.801666259765623,52.0,1.0,-0.8623826466596025,-0.911031813848588,7.250256171593299,-0.9185323122802389,11.54051267183744,-0.552192462420102,48.375,-124.375,0.0,-0.6613648999280279,0.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1986,48.34552737936016,-124.42183457360976,48.375,-124.375,9.66352548966041,12.098332405090332,52.0,0.0,-0.4265813331859736,-1.6143656685238792,8.169230534480167,0.00044205060662960705,11.141538326556866,-0.9511668077006767,48.375,-124.375,0.0,-0.8623826466596025,1.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1987,48.34552737936016,-124.42183457360976,48.375,-124.375,9.604294621027433,11.678333282470703,52.0,0.0,-0.48581220181895013,-2.034364791143508,8.342820277580849,0.1740317937073108,10.647948631873497,-1.4447565023840454,48.375,-124.375,0.0,-0.4265813331859736,0.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1988,48.34552737936016,-124.42183457360976,48.375,-124.375,9.598942068906931,11.646666526794434,52.0,0.0,-0.4911647539394526,-2.0660315468197776,8.003076700063852,-0.16571178380968554,10.752692149235653,-1.3400129850218896,48.375,-124.375,0.0,-0.48581220181895013,0.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1989,48.34552737936016,-124.42183457360976,48.375,-124.375,9.683521918530735,14.289999961853027,53.0,4.0,-0.40658490431564864,0.5773018882388161,6.951538306016189,-1.2172501778573492,12.220384744497446,0.1276796102399036,48.375,-124.375,0.0,-0.4911647539394526,0.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1990,48.34552737936016,-124.42183457360976,48.375,-124.375,10.445095832531269,15.53166675567627,52.0,13.0,0.35498900968488556,1.8189686820620583,7.83722182114919,-0.33156666272434787,13.606785297393799,1.5140801631362564,48.375,-124.375,0.0,-0.40658490431564864,4.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1991,48.34552737936016,-124.42183457360976,48.375,-124.375,9.494038279239948,13.686665534973145,52.0,4.0,-0.5960685436064352,-0.026032538641066694,7.282435710613544,-0.8863527732599934,12.201922783484825,0.10921764922728272,48.375,-124.375,0.0,0.35498900968488556,13.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1992,48.34552737936016,-124.42183457360976,48.375,-124.375,10.532147242472721,15.03833293914795,52.0,7.0,0.44204041962633767,1.325634865533738,9.109999876755934,0.941211392882396,12.477307466360239,0.38460233210269656,48.375,-124.375,0.0,-0.5960685436064352,4.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1993,48.34552737936016,-124.42183457360976,48.375,-124.375,10.218236969067501,14.835000038146973,52.0,9.0,0.1281301462211175,1.1223019645327614,7.573717850905198,-0.5950706329683397,12.286281659052921,0.1935765247953789,48.375,-124.375,0.0,0.44204041962633767,7.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1994,48.34552737936016,-124.42183457360976,48.375,-124.375,10.50628190774184,15.828333854675291,52.0,9.0,0.41617508489545685,2.11563578106108,8.280128038846529,0.1113395549729912,13.197692137498121,1.1049870032405789,48.375,-124.375,0.0,0.1281301462211175,9.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1995,48.34552737936016,-124.42183457360976,48.375,-124.375,10.633804879098568,13.91833209991455,53.0,8.0,0.5436980562521843,0.20563402630033956,8.50320500593919,0.3344165220656521,12.644743259136494,0.5520381248789512,48.375,-124.375,0.0,0.41617508489545685,9.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1996,48.34552737936016,-124.42183457360976,48.375,-124.375,10.122724083753733,13.331665992736816,52.0,3.0,0.03261726090734918,-0.3810320808773948,8.480640961573673,0.31185247770013547,11.997820120591383,-0.09488501366615942,48.375,-124.375,0.0,0.5436980562521843,8.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1997,48.34552737936016,-124.42183457360976,48.375,-124.375,11.100640782943138,15.57333278656006,52.0,20.0,1.0105339600967547,1.8606347129458491,7.982563789074238,-0.18622469479930004,13.788461171663725,1.6957560374061824,48.375,-124.375,0.0,0.03261726090734918,3.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1998,48.34552737936016,-124.42183457360976,48.375,-124.375,11.235416412353516,15.341666221618652,52.0,11.0,1.1453095895071321,1.6289681480044411,9.916666397681603,1.7478779138080647,13.304486788236177,1.211781653978635,48.375,-124.375,0.0,1.0105339600967547,20.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,1999,48.34552737936016,-124.42183457360976,48.375,-124.375,9.99913434798901,13.94499969482422,52.0,5.0,-0.0909724748573737,0.2323016212100093,8.17833295235267,0.009544468479132817,12.209743353036734,0.11703821877919118,48.375,-124.375,0.0,1.1453095895071321,11.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,2000,48.34552737936016,-124.42183457360976,48.375,-124.375,10.157043933868408,13.181666374206545,53.0,5.0,0.06693711102202471,-0.5310316994076665,8.15833333822397,-0.010455145649567399,12.40474348801833,0.31203835376078715,48.375,-124.375,0.0,-0.0909724748573737,5.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,2001,48.34552737936016,-124.42183457360976,48.375,-124.375,9.822211329753582,13.859999656677246,52.0,2.0,-0.2678954930928015,0.14730158306303487,7.99875005086263,-0.17003843301090793,11.702380861554827,-0.3903242727027152,48.375,-124.375,0.0,0.06693711102202471,5.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,2002,48.34552737936016,-124.42183457360976,48.375,-124.375,9.771474086321318,12.981666564941406,52.0,2.0,-0.31863273652506585,-0.731031508672805,7.776153931250939,-0.3926345526225985,11.44666627737192,-0.6460388568856228,48.375,-124.375,0.0,-0.2678954930928015,2.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,2003,48.34552737936016,-124.42183457360976,48.375,-124.375,10.424134272795458,13.848332405090332,52.0,5.0,0.3340274499490743,0.1356343314761208,9.229614991408129,1.0608265075345908,12.124358323904184,0.03165318964664188,48.375,-124.375,0.0,-0.31863273652506585,2.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,2004,48.34552737936016,-124.42183457360976,48.375,-124.375,10.223108722613407,12.625,52.0,2.0,0.1330018997670237,-1.0876980736142112,8.149871496053843,-0.018916987819695308,11.868076691260704,-0.22462844299683837,48.375,-124.375,0.0,0.3340274499490743,5.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,2005,48.34552737936016,-124.42183457360976,48.375,-124.375,10.229166406851549,13.31999969482422,52.0,3.0,0.1390595840051656,-0.3926983787899907,8.621410113114576,0.45262162924103855,11.311538036052998,-0.7811670982045449,48.375,-124.375,0.0,0.1330018997670237,2.0,,,,,,,,,,,,,,,,,,,,,,
westcoast_0004,2006,48.34552737936016,-124.42183457360976,48.375,-124.375,9.915440046562338,12.776665687561035,53.0,1.0,-0.17466677628404526,-0.9360323860531761,8.73435875085684,0.5655702669833023,11.261922762944149,-0.8307823713133935,48.375,-124.375,0.0,0.1390595840051656,3.0,,,,,,,,,,,,,,,,,,,,,,
